Date,Open,High,Low,Close,Volume,Market.Cap,Coin
2013-06-09,107.89,108.99000000000001,88.5,100,NA,121513e4,Bitcoin
2013-06-10,100.44000000000001,110.1,95,106.35,NA,113157e4,Bitcoin
2013-06-11,106.35,109.6,104,108.9,NA,119864e4,Bitcoin
2013-06-12,109,111.79,106.73,108.14999999999999,NA,1229e6,Bitcoin
2013-06-13,108.78,110.3,100.53,104,NA,122703e4,Bitcoin
2013-06-14,103.95,104.7,98,99.98,NA,117306e4,Bitcoin
2013-06-15,100,103.7,98,99.99000000000001,NA,112895e4,Bitcoin
2013-06-16,99.8,101.6,98.95,99.51,NA,112712e4,Bitcoin
2013-06-17,99.9,102.21000000000001,99,101.7,NA,112872e4,Bitcoin
2013-06-18,101.95,111.11,101.03,107.4,NA,115225e4,Bitcoin
2013-06-19,107.05,110.22,105.75,108.25,NA,121026e4,Bitcoin
2013-06-20,108.25,114.3,107.5,110.14999999999999,NA,122421e4,Bitcoin
2013-06-21,111.29,114.99000000000001,107.69,109.5,NA,1259e6,Bitcoin
2013-06-22,109.5,109.96000000000001,107.51,108.3,NA,123921e4,Bitcoin
2013-06-23,108.2,108.8,106.23,107.6,NA,122498e4,Bitcoin
2013-06-24,107.9,108.33,100.98,102.74000000000001,NA,122203e4,Bitcoin
2013-06-25,102.09,106.47,101.01,103.95,NA,115661e4,Bitcoin
2013-06-26,103.33,105.49000000000001,102.79,104,NA,117105e4,Bitcoin
2013-06-27,104,104,101.1,101.44000000000001,NA,117911e4,Bitcoin
2013-06-28,101.74000000000001,101.74000000000001,92.33,94.64999999999999,NA,115388e4,Bitcoin
2013-06-29,94.66,99.99000000000001,93,94.99000000000001,NA,107401e4,Bitcoin
2013-06-30,95,98.11999999999999,94.22,96.61,NA,107826e4,Bitcoin
2013-07-01,97.51,97.66,86.3,88.05,NA,110713e4,Bitcoin
2013-07-02,88.05,92.3,87.51,90.13,NA,100007e4,Bitcoin
2013-07-03,90.41000000000001,90.98,76.98,77.53,NA,102716e4,Bitcoin
2013-07-04,78.89,83.11,72,80.53,NA,896693e3,Bitcoin
2013-07-05,79.99000000000001,80,65.53,68.43,NA,909526e3,Bitcoin
2013-07-06,68.5,75,66.82,70.28,NA,779255e3,Bitcoin
2013-07-07,68.75,74.56,66.61999999999999,74.56,NA,782352e3,Bitcoin
2013-07-08,76.5,80,72.6,76.52,NA,870912e3,Bitcoin
2013-07-09,76,78.3,72.52,76.69,NA,865585e3,Bitcoin
2013-07-10,76.72,87,76.2,86.76,NA,874138e3,Bitcoin
2013-07-11,88,90.28,85.08,88.98,NA,100309e4,Bitcoin
2013-07-12,88.98,104,88.16999999999999,93.59,NA,101464e4,Bitcoin
2013-07-13,93.99000000000001,98.25,88.06,98.13,NA,107214e4,Bitcoin
2013-07-14,98.7,98.7,92.86,94.69,NA,112626e4,Bitcoin
2013-07-15,93.61,101.9,93.11,98.4,NA,106852e4,Bitcoin
2013-07-16,98.89,99.86,96.14,97.45,NA,112926e4,Bitcoin
2013-07-17,96.71000000000001,99.97,96.17999999999999,98.5,NA,110476e4,Bitcoin
2013-07-18,98.5,98.8,86.2,90.58,NA,112566e4,Bitcoin
2013-07-19,90.07,95.2,87.8,92.16999999999999,NA,102967e4,Bitcoin
2013-07-20,92,93.1,89.27,89.39,NA,105214e4,Bitcoin
2013-07-21,89.82,91.95,88,90.76,NA,102764e4,Bitcoin
2013-07-22,92,92,90.08,91.61,NA,1053e6,Bitcoin
2013-07-23,91.6,96.82,91.6,95.56,NA,104882e4,Bitcoin
2013-07-24,95.56,95.99000000000001,93,94.51,NA,109449e4,Bitcoin
2013-07-25,94.5,97.33,93.86999999999999,96.9,NA,10828e5,Bitcoin
2013-07-26,96.95,97.47,96,96.02,NA,111116e4,Bitcoin
2013-07-27,96.02,97,93,94.11999999999999,NA,11009e5,Bitcoin
2013-07-28,94.4,100.58,94,99.76,NA,108275e4,Bitcoin
2013-07-29,98.6,102.5,98.45,101.2,NA,113134e4,Bitcoin
2013-07-30,101.49000000000001,107.99000000000001,100.47,107.99000000000001,NA,116494e4,Bitcoin
2013-07-31,107.95,111.34,103.88,106.09,NA,123963e4,Bitcoin
2013-08-01,106.21000000000001,108,103.01,104,NA,122019e4,Bitcoin
2013-08-02,104.86,108,101.21000000000001,104.5,NA,120507e4,Bitcoin
2013-08-03,104.5,105.78,102,104,NA,120149e4,Bitcoin
2013-08-04,104.95,105.95,103.52,105.14,NA,12071e5,Bitcoin
2013-08-05,105.11999999999999,107.77,105,106.22,NA,120952e4,Bitcoin
2013-08-06,106.72,107.38,105.56,106.75,NA,122844e4,Bitcoin
2013-08-07,106.75,106.75,106.75,106.75,NA,12291e5,Bitcoin
2013-08-08,106.75,106.75,101.26,103,NA,12291e5,Bitcoin
2013-08-09,103.07,105.75,101.94000000000001,102.8,NA,118792e4,Bitcoin
2013-08-10,102.8,103.9,102.41000000000001,103,NA,118531e4,Bitcoin
2013-08-11,103,105.19,102.75,105,NA,118815e4,Bitcoin
2013-08-12,105,108,103.5,106.64,NA,121179e4,Bitcoin
2013-08-13,106.99000000000001,109.35,104.64999999999999,109,NA,123534e4,Bitcoin
2013-08-14,109.56,115,108,112.56,NA,126545e4,Bitcoin
2013-08-15,112.56,113.25,109,109.99000000000001,NA,130066e4,Bitcoin
2013-08-16,110,112.3,108.52,108.99000000000001,NA,127147e4,Bitcoin
2013-08-17,108.99000000000001,113.75,108.22,113.5,NA,126035e4,Bitcoin
2013-08-18,112.75,114.69,112,113.5,NA,130432e4,Bitcoin
2013-08-19,113.38,123.06,111.77,119,NA,131216e4,Bitcoin
2013-08-20,119,123.01,117.51,121.2,NA,137773e4,Bitcoin
2013-08-21,121.21000000000001,124.91000000000001,119.67999999999999,123.3,NA,140389e4,Bitcoin
2013-08-22,123.3,123.5,120.6,121.14999999999999,NA,14287e5,Bitcoin
2013-08-23,122,122,118.44000000000001,118.5,NA,141429e4,Bitcoin
2013-08-24,118.51,121.39,118.02,120.05,NA,137442e4,Bitcoin
2013-08-25,119.6,122.99000000000001,119.16999999999999,122.11,NA,138764e4,Bitcoin
2013-08-26,122.11,122.75,119.93,120.06,NA,14172e5,Bitcoin
2013-08-27,120.07,127.24000000000001,120.07,126.5,NA,139401e4,Bitcoin
2013-08-28,126.48,127.32,122.61999999999999,122.61999999999999,NA,146896e4,Bitcoin
2013-08-29,122.61999999999999,123.7,122.21000000000001,122.39,NA,142468e4,Bitcoin
2013-08-30,122.35,135.75,120.99000000000001,133.49,NA,142212e4,Bitcoin
2013-08-31,133.09,140.89000000000001,132.72,135.35000000000002,NA,154764e4,Bitcoin
2013-09-01,135.14,145.81,134.81,138.34,NA,157223e4,Bitcoin
2013-09-02,138.63,146.5,134.89000000000001,135.85000000000002,NA,16136e5,Bitcoin
2013-09-03,135.60999999999999,138.34,133,136.76999999999998,NA,157918e4,Bitcoin
2013-09-04,136.53,144.5,123.61,126.74000000000001,NA,159055e4,Bitcoin
2013-09-05,126.76,131.44,121.83,126.43,NA,147725e4,Bitcoin
2013-09-06,126.49000000000001,127.34,119.14999999999999,119.14999999999999,NA,147467e4,Bitcoin
2013-09-07,118.89,125.94000000000001,118.46000000000001,124.14999999999999,NA,138661e4,Bitcoin
2013-09-08,124.13,124.72,120.49000000000001,121.66,NA,144818e4,Bitcoin
2013-09-09,121.86,129.06,119.75,127.11,NA,142218e4,Bitcoin
2013-09-10,127.27,129.73999999999998,125.9,125.91000000000001,NA,148596e4,Bitcoin
2013-09-11,125.89,137.83,123.27,135.25,NA,147045e4,Bitcoin
2013-09-12,135.55,136.08,131.81,133.13,NA,158396e4,Bitcoin
2013-09-13,132.83,137.58,132.26999999999998,134.98000000000002,NA,155288e4,Bitcoin
2013-09-14,135.01,135.85000000000002,128.87,129.22,NA,157905e4,Bitcoin
2013-09-15,129.4,131.44,128.26,130.37,NA,151414e4,Bitcoin
2013-09-16,130.86,132.72,129.76999999999998,131.72,NA,153182e4,Bitcoin
2013-09-17,131.59,132.76,124.89,131.66,NA,154088e4,Bitcoin
2013-09-18,131.70999999999998,133.2,130.54,131.47,NA,154287e4,Bitcoin
2013-09-19,131.37,131.76999999999998,128.45000000000002,129.65,NA,153943e4,Bitcoin
2013-09-20,129.7,135.62,126.67999999999999,127.04,NA,152047e4,Bitcoin
2013-09-21,126.95,128.60999999999999,126.24000000000001,127.43,NA,148887e4,Bitcoin
2013-09-22,127.86999999999999,133.94,126.59,129.12,NA,150026e4,Bitcoin
2013-09-23,128.98000000000002,132.72,125.66,125.95,NA,151394e4,Bitcoin
2013-09-24,126.05,127.46000000000001,125.39,127.25,NA,148021e4,Bitcoin
2013-09-25,127.38,129.69,127.33,128.22,NA,149651e4,Bitcoin
2013-09-26,128.20999999999998,134.93,127.32,128.38000000000002,NA,150692e4,Bitcoin
2013-09-27,128.94,134.73999999999998,128.49,133.78,NA,151602e4,Bitcoin
2013-09-28,133.76999999999998,135.63,132.56,134.78,NA,15734e5,Bitcoin
2013-09-29,134.9,140.60999999999999,134.70999999999998,137.34,NA,158729e4,Bitcoin
2013-09-30,137.15,138.35000000000002,130.26999999999998,133,NA,161435e4,Bitcoin
2013-10-01,132.68,134.63,131.55,132.18,NA,156227e4,Bitcoin
2013-10-02,132.05,133.59,102.25,114.13,NA,155547e4,Bitcoin
2013-10-03,114.45,123.63,111.82,123.63,NA,13487e5,Bitcoin
2013-10-04,123.41000000000001,130.09,123.41000000000001,129.01,NA,14549e5,Bitcoin
2013-10-05,128.63,130.44,128.03,128.55,NA,151702e4,Bitcoin
2013-10-06,128.36,129.66,126.14999999999999,129,NA,151454e4,Bitcoin
2013-10-07,129.43,130.26999999999998,126.36,126.94000000000001,NA,152776e4,Bitcoin
2013-10-08,126.74000000000001,127.47,124.71000000000001,126,NA,14965e5,Bitcoin
2013-10-09,125.85,131.75,125.58,130.69,NA,148651e4,Bitcoin
2013-10-10,130.67,131.5,129.26,130.59,NA,154402e4,Bitcoin
2013-10-11,130.75,131.81,129.64,130.9,NA,15456e5,Bitcoin
2013-10-12,130.9,135.66,130.56,135.19,NA,154797e4,Bitcoin
2013-10-13,135.19,138.66,134.55,138.13,NA,159943e4,Bitcoin
2013-10-14,139.26999999999998,144.12,138.9,140.52,NA,164847e4,Bitcoin
2013-10-15,140.76999999999998,145.39000000000001,139.13,145.23999999999998,NA,16671e5,Bitcoin
2013-10-16,145.65,152.23,142.43,142.55,NA,172584e4,Bitcoin
2013-10-17,142.41,147.42000000000002,142.41,146.25,NA,16882e5,Bitcoin
2013-10-18,146.37,155.96,145.57,155.96,NA,173575e4,Bitcoin
2013-10-19,155.91,177.48000000000002,155.7,172.42000000000002,NA,184963e4,Bitcoin
2013-10-20,171.66,174.91,168.95000000000002,174.60999999999999,NA,203744e4,Bitcoin
2013-10-21,174.8,184.82000000000002,174.8,182.20999999999998,NA,207558e4,Bitcoin
2013-10-22,182.65,196.26999999999998,182.65,193.76,NA,216975e4,Bitcoin
2013-10-23,193.36,213.62,192.38000000000002,213.62,NA,229816e4,Bitcoin
2013-10-24,214.3,217.42000000000002,168.52,198.23,NA,254823e4,Bitcoin
2013-10-25,197.69,198.87,168.5,186.69,NA,235178e4,Bitcoin
2013-10-26,187.45000000000002,188.41,175.75,177.32000000000002,NA,223107e4,Bitcoin
2013-10-27,176.6,196.44,176.6,196.44,NA,210273e4,Bitcoin
2013-10-28,196.20999999999998,198.62,192.06,198.55,NA,23371e5,Bitcoin
2013-10-29,198.55,204.79,198.55,204.39000000000001,NA,236584e4,Bitcoin
2013-10-30,204.39000000000001,209.16,199.97,199.97,NA,243624e4,Bitcoin
2013-10-31,199.83,205.18,198.85000000000002,204,NA,238287e4,Bitcoin
2013-11-01,203.9,206.65,202.13,206.18,NA,243247e4,Bitcoin
2013-11-02,205.81,207.76,201.65,206.22,NA,245633e4,Bitcoin
2013-11-03,205.99,215.05,203.99,215.05,NA,245952e4,Bitcoin
2013-11-04,214.66,231.01,213.94,229.1,NA,256407e4,Bitcoin
2013-11-05,229.20999999999998,250.66,226.22,245.23999999999998,NA,273898e4,Bitcoin
2013-11-06,244.78,263,244.78,262.5,NA,29261e5,Bitcoin
2013-11-07,261.68,304.17,261.55,296.40999999999997,NA,312919e4,Bitcoin
2013-11-08,297.85,338.66,296.92999999999995,338.11,NA,356279e4,Bitcoin
2013-11-09,338.58,370.82,319.71,339.11,NA,405112e4,Bitcoin
2013-11-10,348.82,350.7,277.24,326.62,NA,417493e4,Bitcoin
2013-11-11,325.40999999999997,351.27,311.78,342.44,NA,389613e4,Bitcoin
2013-11-12,343.06,362.81,342.8,360.33,NA,410906e4,Bitcoin
2013-11-13,360.96999999999997,414.05,359.8,407.37,NA,43254e5,Bitcoin
2013-11-14,406.40999999999997,425.9,395.19,420.2,NA,48716e5,Bitcoin
2013-11-15,419.40999999999997,437.89,396.11,417.95,NA,502934e4,Bitcoin
2013-11-16,417.28,450.26,415.57,440.21999999999997,NA,500553e4,Bitcoin
2013-11-17,440.96,500.58,440.24,492.11,NA,529173e4,Bitcoin
2013-11-18,496.58,703.7800000000001,494.94,703.56,NA,59615e5,Bitcoin
2013-11-19,712.76,806.11,456.39,584.61,NA,855955e4,Bitcoin
2013-11-20,577.98,599.65,448.45,590.8299999999999,NA,69433e5,Bitcoin
2013-11-21,594.3199999999999,733.4,577.2900000000001,722.43,NA,714203e4,Bitcoin
2013-11-22,724.07,780.8499999999999,668.13,771.4399999999999,NA,870397e4,Bitcoin
2013-11-23,771.7,844.97,771.7,797.8199999999999,NA,927985e4,Bitcoin
2013-11-24,795.63,807.3599999999999,722.87,774.25,NA,957099e4,Bitcoin
2013-11-25,773.02,810.6800000000001,754.43,799.11,NA,930227e4,Bitcoin
2013-11-26,805.73,928.54,800.8,928.1,NA,969936e4,Bitcoin
2013-11-27,923.8499999999999,1001.9599999999999,891.6800000000001,1001.9599999999999,NA,111249e5,Bitcoin
2013-11-28,1003.38,1077.56,962.1700000000001,1031.95,NA,12087e6,Bitcoin
2013-11-29,1042.01,1146.97,1000.64,1131.97,NA,125571e5,Bitcoin
2013-11-30,1129.37,1156.1399999999999,1106.61,1129.43,NA,136147e5,Bitcoin
2013-12-01,1128.92,1133.08,801.8199999999999,955.8499999999999,NA,136143e5,Bitcoin
2013-12-02,951.42,1055.42,938.41,1043.33,NA,114783e5,Bitcoin
2013-12-03,1046.4,1096,1011.21,1078.28,NA,126283e5,Bitcoin
2013-12-04,1077.58,1156.12,1070.1599999999999,1151.1699999999998,NA,1301e7,Bitcoin
2013-12-05,1152.73,1154.36,897.11,1045.11,NA,139223e5,Bitcoin
2013-12-06,1042.3799999999999,1042.3799999999999,829.4499999999999,829.4499999999999,NA,125939e5,Bitcoin
2013-12-07,835.3199999999999,854.64,640.22,698.23,NA,100966e5,Bitcoin
2013-12-08,697.31,802.51,670.88,795.87,NA,843186e4,Bitcoin
2013-12-09,793.8,921.93,780.9,893.19,NA,960248e4,Bitcoin
2013-12-10,892.3199999999999,997.23,892.3199999999999,988.51,NA,107982e5,Bitcoin
2013-12-11,989.07,1001.58,834.23,878.48,NA,119737e5,Bitcoin
2013-12-12,882.7800000000001,901.9399999999999,844.9499999999999,873.26,NA,106906e5,Bitcoin
2013-12-13,874.98,941.7900000000001,860.05,892.58,NA,105997e5,Bitcoin
2013-12-14,899.8499999999999,904.65,858.3599999999999,872.6,NA,109049e5,Bitcoin
2013-12-15,875.2900000000001,886.16,825,876.12,NA,106116e5,Bitcoin
2013-12-16,880.3299999999999,882.25,668.25,705.97,NA,106766e5,Bitcoin
2013-12-17,706.37,754.8299999999999,630.88,682.12,NA,857039e4,Bitcoin
2013-12-18,678.2,679.3199999999999,420.51,522.7,NA,823204e4,Bitcoin
2013-12-19,519.06,707.23,502.89,691.9599999999999,NA,630297e4,Bitcoin
2013-12-20,694.22,729.16,595.3299999999999,625.3199999999999,NA,843387e4,Bitcoin
2013-12-21,619.9,654.2700000000001,579.1700000000001,605.66,NA,753374e4,Bitcoin
2013-12-22,601.7800000000001,666.74,585.64,617.1800000000001,NA,731594e4,Bitcoin
2013-12-23,613.06,680.91,611.04,673.41,NA,745567e4,Bitcoin
2013-12-24,672.3599999999999,684.39,645.71,665.58,NA,817973e4,Bitcoin
2013-12-25,666.31,682.7,649.48,682.21,NA,810893e4,Bitcoin
2013-12-26,683.9399999999999,777.75,683.9399999999999,761.98,NA,832627e4,Bitcoin
2013-12-27,763.2800000000001,777.51,713.6,735.07,46862700,929557e4,Bitcoin
2013-12-28,737.98,747.06,705.3499999999999,727.8299999999999,32505800,899085e4,Bitcoin
2013-12-29,728.05,748.61,714.4399999999999,745.05,19011300,88726e5,Bitcoin
2013-12-30,741.3499999999999,766.6,740.24,756.13,20707700,9037e6,Bitcoin
2013-12-31,760.3199999999999,760.58,738.1700000000001,754.01,20897300,926824e4,Bitcoin
2014-01-01,754.97,775.3499999999999,754.97,771.4,22489400,920303e4,Bitcoin
2014-01-02,773.4399999999999,820.31,767.21,802.39,38489500,942818e4,Bitcoin
2014-01-03,802.8499999999999,834.15,789.12,818.72,37810100,978668e4,Bitcoin
2014-01-04,823.2700000000001,859.51,801.6700000000001,859.51,38005e3,100356e5,Bitcoin
2014-01-05,858.55,952.4,854.52,933.53,72898500,104657e5,Bitcoin
2014-01-06,936.05,1017.12,905.71,953.2900000000001,85565700,114104e5,Bitcoin
2014-01-07,946.49,965.74,802,802,81311700,115714e5,Bitcoin
2014-01-08,795.99,870.6800000000001,776.1800000000001,842.72,74175600,97348e5,Bitcoin
2014-01-09,841.47,864.3599999999999,804.14,846.8599999999999,59998600,102951e5,Bitcoin
2014-01-10,846.69,871.19,822.6,868.48,31876800,103633e5,Bitcoin
2014-01-11,867.3199999999999,921.48,861.72,913.9499999999999,44754200,106199e5,Bitcoin
2014-01-12,919.6,928.52,851.1700000000001,863.22,39623500,112648e5,Bitcoin
2014-01-13,860.19,861.2900000000001,806.05,841.2,45580900,105415e5,Bitcoin
2014-01-14,843.1700000000001,855.69,825.66,833.2700000000001,20829800,103365e5,Bitcoin
2014-01-15,833.12,872.81,830.8599999999999,860.9,28107200,102167e5,Bitcoin
2014-01-16,860.2900000000001,866.16,835.63,835.63,19149300,105538e5,Bitcoin
2014-01-17,834.49,842.91,797.63,814.64,39031700,102412e5,Bitcoin
2014-01-18,816.07,841.49,816.07,840,18052700,100182e5,Bitcoin
2014-01-19,839.66,870.9599999999999,825.53,870.9599999999999,24365700,103115e5,Bitcoin
2014-01-20,871.39,886.39,853.87,870.2,27652700,107048e5,Bitcoin
2014-01-21,869.65,881.2,855.93,863.91,18997300,106877e5,Bitcoin
2014-01-22,867.21,870.15,837.3599999999999,845.59,18453700,106614e5,Bitcoin
2014-01-23,845.4599999999999,851.57,819.3199999999999,822.04,15607100,10398e6,Bitcoin
2014-01-24,822.43,822.43,783.58,797.07,34912e3,101184e5,Bitcoin
2014-01-25,796.24,861.4499999999999,792.9599999999999,853.61,24303900,979992e4,Bitcoin
2014-01-26,853.6800000000001,897.02,844.8599999999999,885.2800000000001,32224300,105104e5,Bitcoin
2014-01-27,884.6,893,757.11,771.39,49233600,108944e5,Bitcoin
2014-01-28,774.02,832.5,766.98,812.51,44875500,953595e4,Bitcoin
2014-01-29,809.9599999999999,836.87,809.8499999999999,826,17984400,998185e4,Bitcoin
2014-01-30,826.02,830.5,799.06,819.03,29918200,101829e5,Bitcoin
2014-01-31,818.43,831.87,812.6,829.92,17107900,100929e5,Bitcoin
2014-02-01,828.61,853.52,827.11,832.58,19668700,102223e5,Bitcoin
2014-02-02,832.9,844.72,820.6700000000001,825.37,11300900,102792e5,Bitcoin
2014-02-03,824.08,826.48,807.22,823.8299999999999,13940100,101741e5,Bitcoin
2014-02-04,823.7700000000001,840.1700000000001,820.9399999999999,827.9599999999999,16609700,10174e6,Bitcoin
2014-02-05,829.9599999999999,837.3199999999999,811.91,811.91,22395100,102541e5,Bitcoin
2014-02-06,815.59,819.81,770.59,781.55,50108700,100799e5,Bitcoin
2014-02-07,783.2,783.2,654.3499999999999,712.4,113643e3,968319e4,Bitcoin
2014-02-08,699.57,721.8199999999999,661.87,673.92,38742600,865193e4,Bitcoin
2014-02-09,671.4599999999999,712.2700000000001,655.25,682.9,39311400,830734e4,Bitcoin
2014-02-10,681.3199999999999,703.71,550.5,681.03,112758e3,843168e4,Bitcoin
2014-02-11,683.5,712.4599999999999,636.66,672.1700000000001,72745200,846132e4,Bitcoin
2014-02-12,672.38,672.9,643.04,651.72,25367600,832642e4,Bitcoin
2014-02-13,651.08,657.99,601.91,605.24,38588100,806555e4,Bitcoin
2014-02-14,601.1700000000001,691.72,541.04,661.99,102506e3,744994e4,Bitcoin
2014-02-15,660.9,661.8399999999999,632.8399999999999,650.92,26709200,819329e4,Bitcoin
2014-02-16,651.3,665.1,584.1700000000001,616.63,40061700,807734e4,Bitcoin
2014-02-17,614.23,656.9499999999999,607.31,626.2700000000001,31948400,762058e4,Bitcoin
2014-02-18,627.16,645.76,612.54,626.6,20015100,778343e4,Bitcoin
2014-02-19,625.97,631.7700000000001,618.7,623.03,13897800,777121e4,Bitcoin
2014-02-20,623.09,627.73,556.14,556.14,46905e3,773858e4,Bitcoin
2014-02-21,556.88,582.9599999999999,530.47,574.16,47308100,691873e4,Bitcoin
2014-02-22,574.24,614.48,558.58,605.42,31254e3,71366e5,Bitcoin
2014-02-23,606.47,639.91,599.7,605.8199999999999,31434400,753989e4,Bitcoin
2014-02-24,606.04,607.61,538.7,546.3199999999999,57893900,753708e4,Bitcoin
2014-02-25,540.24,541.38,420.40999999999997,538.71,126314e3,672133e4,Bitcoin
2014-02-26,537.04,603.8,532.58,582.69,64642700,668368e4,Bitcoin
2014-02-27,581.65,594.05,566.62,578.7700000000001,25540800,724156e4,Bitcoin
2014-02-28,579.7,584.14,545.1700000000001,549.26,28076100,721999e4,Bitcoin
2014-03-01,549.92,573.38,539.2900000000001,565.61,18668100,685159e4,Bitcoin
2014-03-02,567.23,570.48,553.2700000000001,559.7900000000001,7950760,706929e4,Bitcoin
2014-03-03,562.56,702.91,560.52,667.76,96056900,701306e4,Bitcoin
2014-03-04,668.24,696.22,655.6800000000001,666.7800000000001,55344600,833295e4,Bitcoin
2014-03-05,666.24,674.2800000000001,646.2800000000001,665.51,22461900,831051e4,Bitcoin
2014-03-06,664.52,669.7700000000001,649.7900000000001,663.8599999999999,16068100,829165e4,Bitcoin
2014-03-07,664.31,665.3399999999999,616.3499999999999,629.15,34150800,82919e5,Bitcoin
2014-03-08,629.66,635.14,604.4599999999999,617.4499999999999,18654200,786201e4,Bitcoin
2014-03-09,616.31,643.9499999999999,612.3499999999999,636.9599999999999,15396500,769791e4,Bitcoin
2014-03-10,636.3299999999999,644.76,615.02,627.7900000000001,20639800,795082e4,Bitcoin
2014-03-11,627.9499999999999,638.42,618.8399999999999,634.11,11732500,784845e4,Bitcoin
2014-03-12,631.91,648.03,629.51,632.1,18621200,79006e5,Bitcoin
2014-03-13,633.62,644.2,630.8499999999999,638.14,11634900,792486e4,Bitcoin
2014-03-14,638.14,639.53,627.21,628.8,11913800,798398e4,Bitcoin
2014-03-15,629.37,639.14,627.3,636.12,4342080,787636e4,Bitcoin
2014-03-16,636.5,637.52,628.11,631.11,5277290,79682e5,Bitcoin
2014-03-17,630.92,632.6800000000001,616.8599999999999,622.37,14648200,790104e4,Bitcoin
2014-03-18,621.8399999999999,622.39,603.8,614.8299999999999,24011500,778981e4,Bitcoin
2014-03-19,613.9,622,609.1,609.89,14228900,769245e4,Bitcoin
2014-03-20,609.75,609.75,587.49,588.7700000000001,20572900,764291e4,Bitcoin
2014-03-21,588.2900000000001,604.59,561.81,571.49,38414100,737671e4,Bitcoin
2014-03-22,571.1800000000001,572.55,554.39,565.04,17360700,716477e4,Bitcoin
2014-03-23,565.76,570.24,560.88,561.2700000000001,9288400,709923e4,Bitcoin
2014-03-24,562.51,586.56,551.7700000000001,583.41,22706900,706138e4,Bitcoin
2014-03-25,585.03,585.4399999999999,572.61,583.92,14020100,734681e4,Bitcoin
2014-03-26,583.48,590.03,570.9599999999999,580.8299999999999,16401100,732972e4,Bitcoin
2014-03-27,580.26,580.56,471.24,471.24,62225400,729152e4,Bitcoin
2014-03-28,477.14000000000004,526.02,473.22999999999996,495.67,58828300,599785e4,Bitcoin
2014-03-29,501.71,504.86,489.72999999999996,491.17,11147100,630889e4,Bitcoin
2014-03-30,492.37,492.37,444.18,460.27,42958300,619356e4,Bitcoin
2014-03-31,462.3,483.02,443.37,457,28254e3,581691e4,Bitcoin
2014-04-01,457,495.34000000000003,457,478.38,35685800,575228e4,Bitcoin
2014-04-02,479.14000000000004,495.05,431.27,437.14000000000004,49647600,603297e4,Bitcoin
2014-04-03,436.44,449.56,414.89,444.71999999999997,40765500,549755e4,Bitcoin
2014-04-04,445.66,454.65000000000003,429.09,447.53,22925500,561598e4,Bitcoin
2014-04-05,446.68,463.57,444.2,461.90999999999997,13404500,563089e4,Bitcoin
2014-04-06,463.4,466.32,452.96999999999997,460.5,10241400,584367e4,Bitcoin
2014-04-07,461.46999999999997,462.56,445.12,449.41999999999996,15616600,582116e4,Bitcoin
2014-04-08,447.61,457.41999999999996,446.11,453.09,10921600,5648e6,Bitcoin
2014-04-09,453.18,455.72999999999996,441.92999999999995,442.72999999999996,13204400,571973e4,Bitcoin
2014-04-10,442.26,443.37,358.72999999999996,365.18,55868300,558367e4,Bitcoin
2014-04-11,363.71,429.77,351.27,420.95,62562800,45934e5,Bitcoin
2014-04-12,420.89,439.61,415.78999999999996,421.12,19226500,531731e4,Bitcoin
2014-04-13,421.46,427.4,395.25,414.06,22493500,532623e4,Bitcoin
2014-04-14,414.83,469.75,407.37,458.78999999999996,50730200,524435e4,Bitcoin
2014-04-15,458.37,519,453.54,515.59,49561e3,579707e4,Bitcoin
2014-04-16,522.1800000000001,542.38,502.78,527.39,56480100,660646e4,Bitcoin
2014-04-17,529.07,533.52,484.87,495.96,34025500,669565e4,Bitcoin
2014-04-18,495.8,498.6,472.74,479.64000000000004,19042400,62767e5,Bitcoin
2014-04-19,479.58,503.56,470.56,501.56,19588200,607334e4,Bitcoin
2014-04-20,501.75,510.87,490.84000000000003,498.17,12103100,635607e4,Bitcoin
2014-04-21,497.74,510.57,493.2,495.77,15171400,630746e4,Bitcoin
2014-04-22,495.45,503.21999999999997,487.58,487.91999999999996,11670900,628064e4,Bitcoin
2014-04-23,488.36,493.25,485.82,491.3,9814530,619256e4,Bitcoin
2014-04-24,490.82,500.46,482.95,500.46,13009400,622586e4,Bitcoin
2014-04-25,500.09,500.3,442.95,461.45,46856500,634523e4,Bitcoin
2014-04-26,461.7,464.54,449.1,458.6,12214600,586033e4,Bitcoin
2014-04-27,457.24,459.33,436.39,436.39,10949500,580553e4,Bitcoin
2014-04-28,430.71999999999997,447.53,422.94,440.28999999999996,23876600,547065e4,Bitcoin
2014-04-29,439.97999999999996,451.64000000000004,435.18,447.21,16401400,559003e4,Bitcoin
2014-04-30,446.89,451.1,436.7,447.64000000000004,15244900,567968e4,Bitcoin
2014-05-01,447.63,460.61,447.63,457.76,12871800,569067e4,Bitcoin
2014-05-02,457.36,457.92999999999995,443.4,449.38,10394200,581639e4,Bitcoin
2014-05-03,449.4,449.4,430.68,437.76,9849640,571696e4,Bitcoin
2014-05-04,438.52,439.77,430.05,436.4,5621260,558003e4,Bitcoin
2014-05-05,434.78,440.96999999999997,427.62,433.47999999999996,10004800,553414e4,Bitcoin
2014-05-06,433.36,448.04,423.25,428.96,12507300,551746e4,Bitcoin
2014-05-07,429.34000000000003,446.13,428.45,438.82,18332200,546831e4,Bitcoin
2014-05-08,438.68,448.4,438.14000000000004,440.17,9446580,558899e4,Bitcoin
